metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_duration,1694927827,35.037100,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927827,35.037100,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927827,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927827,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
data_sent,1694927827,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927827,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927827,1044.512200,,,,,,,,,default,,,,,,,
iterations,1694927827,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927827,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927827,21.228700,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927827,21.228700,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927827,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927827,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927827,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927827,46.395800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927827,46.395800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927827,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927827,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927827,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927827,13.381700,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927827,13.381700,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927827,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927827,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927827,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927827,11.167900,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927827,0.540400,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927827,0.540400,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927827,11.167900,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927827,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927827,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
data_sent,1694927827,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927827,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927827,1055.414200,,,,,,,,,default,,,,,,,
iterations,1694927827,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927827,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927827,11.814600,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927827,11.814600,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927827,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927827,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
data_sent,1694927827,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927827,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927827,1042.983600,,,,,,,,,default,,,,,,,
iterations,1694927827,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927827,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927827,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927827,1048.322000,,,,,,,,,default,,,,,,,
iterations,1694927827,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927827,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927827,19.990700,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927827,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927827,19.868300,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927827,0.122400,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
